,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
1398,523164,3.97,NA,3.85,3.66,2.42,NA
1399,523186,NA,NA,NA,4.82,30.45,NA
1400,523204,230.25,203.20,75.05,25.80,28.75,30.75
1401,523207,80.60,132.60,109.45,80.90,66.10,71.50
1402,523222,6.18,4.66,3.90,2.28,2.24,NA
1403,523229,53.15,241.85,106.55,69.70,75.15,75.80
1404,523232,16.30,44.10,30.40,16.20,21.40,21.95
1405,523242,5.85,6.01,6.00,1.65,1.45,1.45
1406,523248,200.75,263.05,141.05,72.90,88.20,92.80
1407,523260,24.00,33.35,14.88,16.70,20.50,19.55
1408,523261,427.90,"2,781.80","2,404.25","1,758.20","1,745.95","1,578.55"
1409,523269,50.35,78.35,64.20,53.75,51.20,51.55
1410,523277,0.70,0.78,0.59,0.30,0.37,0.46
1411,523283,146.85,183.35,136.00,90.70,133.60,136.55
1412,523289,3.04,13.79,9.27,2.70,6.86,6.30
1413,523301,574.15,704.85,435.00,260.00,386.80,377.90
1414,523315,NA,NA,NA,1.95,2.04,NA
1415,523319,234.90,274.55,203.65,124.75,128.05,124.85
1416,523323,977.75,"1,315.50",702.65,743.15,"1,101.60","1,096.40"
1417,523329,420.00,"2,506.65","1,702.80","1,445.55","1,782.90","2,126.10"
1418,523343,NA,NA,NA,NA,NA,NA
1419,523351,10.38,NA,9.84,8.85,9.12,NA
1420,523367,213.05,557.90,337.80,396.05,395.35,388.85
1421,523369,227.25,297.20,188.15,164.75,186.70,188.60
1422,523371,46.85,81.80,45.90,35.10,34.15,35.30
1423,523373,3.93,5.67,4.00,3.42,2.03,2.48
1424,523384,43.70,84.85,131.70,94.90,91.55,92.95
1425,523385,"1,263.65","1,835.75","1,479.95","1,303.45","1,498.40","1,512.15"
1426,523391,56.65,72.05,38.10,33.90,95.90,93.45
1427,523395,"11,155.30","19,165.25","20,850.80","21,347.10","20,837.35","21,697.75"
1428,523398,"1,383.00","2,673.90","1,813.20","1,923.45","2,663.15","2,617.80"
1429,523405,66.10,156.85,93.55,94.20,84.40,94.75
1430,523411,261.00,235.10,212.90,164.00,187.20,186.15
1431,523419,2.57,1.22,1.56,1.71,2.45,2.99
1432,523425,6.01,2.65,5.77,7.00,2.77,2.54
1433,523445,387.00,538.15,337.80,294.95,403.70,402.30
1434,523449,62.95,53.00,42.60,15.00,25.70,28.85
1435,523457,354.40,533.55,681.60,662.40,971.35,999.40
1436,523465,20.05,24.00,29.55,24.85,26.30,28.65
1437,523475,40.50,21.90,24.45,14.50,19.95,18.95
1438,523483,131.15,164.00,128.00,84.15,193.90,213.70
1439,523489,13.45,13.73,12.61,7.90,10.39,13.80
1440,523519,3.80,3.78,1.45,1.16,3.60,3.74
1441,523537,60.15,63.00,41.50,20.25,22.79,25.05
1442,523539,115.35,293.00,232.55,159.95,158.00,160.55
1443,523550,13.35,11.96,11.58,9.87,10.56,11.05
1444,523566,22.25,37.60,44.90,24.00,31.35,32.90
1445,523574,16.70,48.40,38.20,21.75,11.50,11.24
1446,523586,124.90,320.20,147.20,93.35,128.40,144.65
1447,523594,37.90,21.40,36.00,13.55,20.00,20.00
1448,523598,58.55,94.70,48.15,62.00,88.25,88.10
1449,523606,156.70,172.50,143.30,185.00,299.25,300.95
1450,523610,45.10,137.85,93.85,92.50,126.60,127.30
1451,523618,385.40,853.35,441.15,333.05,331.35,328.15
1452,523620,14.50,27.70,15.10,15.95,36.00,32.95
1453,523628,880.95,"1,390.00",508.70,290.00,170.55,246.85
1454,523630,35.10,73.55,36.30,25.90,37.75,41.15
1455,523638,183.45,253.85,116.00,69.00,67.25,64.25
1456,523642,832.40,965.90,857.15,"1,447.50","2,197.40","2,340.25"
1457,523648,453.35,243.10,181.50,178.50,264.45,251.10
1458,523650,4.71,7.09,9.90,8.70,6.89,6.46
1459,523652,7.50,6.33,7.16,2.20,2.04,2.14
1460,523660,81.25,361.50,164.50,134.80,128.15,127.15
1461,523672,102.50,120.75,72.35,42.30,70.65,80.15
1462,523676,20.50,20.50,11.30,12.06,18.25,19.80
1463,523694,306.60,494.95,524.85,157.65,165.75,166.60
1464,523696,76.80,61.70,56.05,48.00,53.15,55.40
1465,523704,172.55,375.75,454.10,418.05,"1,140.90","1,321.60"
1466,523708,339.50,520.00,410.00,302.95,332.10,372.60
1467,523710,145.10,228.00,254.90,239.70,237.00,269.00
1468,523712,1.15,1.25,1.32,1.14,1.10,1.10
1469,523716,134.80,187.40,120.05,101.00,114.00,103.75
1470,523722,0.68,0.65,0.63,0.27,1.11,1.45
1471,523732,5.43,5.78,2.40,1.84,6.30,5.93
1472,523736,75.45,160.70,108.95,71.45,77.90,72.10
1473,523752,3.85,3.13,2.68,1.55,2.04,2.07
1474,523754,137.20,181.15,103.40,98.55,156.15,168.55
1475,523756,74.05,99.85,36.20,7.93,6.60,8.02
1476,523782,12.10,10.20,36.05,58.80,18.60,20.05
1477,523790,2.75,9.12,22.85,19.70,13.21,NA
1478,523792,328.70,414.25,297.95,396.55,504.05,517.60
1479,523796,19.20,17.85,5.15,1.65,3.23,3.44
1480,523826,7.86,12.20,8.65,4.00,4.74,4.80
1481,523828,70.30,94.85,89.40,58.25,48.95,53.75
1482,523832,NA,NA,5.09,2.00,1.59,1.77
1483,523836,17.32,66.00,18.90,7.35,15.05,16.00
1484,523838,297.45,583.20,199.35,32.65,41.50,40.25
1485,523840,57.05,92.95,29.30,10.88,14.55,19.52
1486,523842,4.66,7.91,3.47,2.05,3.67,3.31
1487,523844,2.55,3.91,5.05,4.66,5.47,5.00
1488,523850,64.20,103.05,109.80,109.50,222.35,268.15
1489,523862,6.05,7.30,6.40,3.70,2.17,2.07
1490,523874,0.53,0.29,0.31,0.21,0.28,0.29
1491,523888,2.00,7.73,NA,6.97,5.94,NA
1492,523896,19.00,22.20,29.55,20.00,13.10,11.26
1493,524000,101.15,160.60,110.55,54.20,40.00,43.15
1494,524013,13.33,11.59,17.30,8.43,8.28,8.92
1495,524019,847.90,816.90,722.75,626.35,570.75,607.20
1496,524031,12.70,8.53,2.90,0.71,0.78,0.78
1497,524037,60.50,94.75,88.60,45.05,88.50,99.10
1498,524038,3.40,3.98,3.27,3.04,1.23,1.37
1499,524051,371.85,550.55,524.50,511.15,711.05,724.15
1500,524075,339.95,349.95,410.15,408.75,441.85,460.35
1501,524080,37.85,58.40,24.15,22.05,29.10,30.75
1502,524091,533.40,590.10,608.95,95.60,186.80,191.45
1503,524109,107.00,128.70,75.30,62.30,98.05,105.30
1504,524129,59.00,109.40,79.05,66.85,126.35,123.30
1505,524136,71.35,155.00,116.00,84.05,103.05,121.30
1506,524156,43.40,70.55,51.00,48.45,42.20,41.05
1507,524164,95.95,78.25,166.40,174.15,740.25,736.40
1508,524174,42.50,52.80,12.09,5.33,5.90,5.99
1509,524200,586.30,"1,000.05","1,648.95","1,977.60","1,207.15","1,315.55"
1510,524202,70.80,157.35,52.90,16.50,23.30,23.05
1511,524208,683.15,"1,135.50","1,438.75",833.25,"1,231.50","1,281.00"
1512,524210,12.50,24.00,18.05,7.98,5.61,6.00
1513,524212,61.85,43.10,20.35,18.75,46.00,59.05
1514,524218,34.65,36.15,23.10,33.10,148.25,140.80
1515,524226,88.90,195.05,239.85,133.45,118.05,135.95
1516,524230,46.75,96.30,63.85,46.60,53.55,54.80
1517,524280,52.30,67.95,38.95,31.20,139.10,137.40
1518,524288,90.20,215.35,130.70,99.60,101.90,102.45
1519,524314,12.75,14.91,10.48,7.61,8.75,7.65
1520,524324,258.25,705.10,529.20,106.85,64.35,67.55
1521,524330,507.60,389.25,227.60,122.55,118.45,121.00
1522,524332,38.20,137.20,96.40,74.30,83.60,108.50
1523,524336,87.50,55.00,42.05,14.32,35.55,34.65
1524,524342,225.60,475.60,537.80,331.50,473.30,497.85
1525,524348,605.15,638.80,575.20,578.70,705.45,735.55
1526,524370,119.35,166.55,112.90,73.50,79.40,79.80
1527,524372,27.10,18.70,4.73,5.25,126.13,168.85
1528,524394,103.85,167.85,314.25,92.60,174.10,174.70
1529,524396,8.17,16.75,6.65,17.06,172.65,171.40
1530,524400,14.90,23.15,16.11,12.45,32.80,29.00
1531,524404,39.85,39.90,27.80,16.71,60.65,60.90
1532,524408,29.10,23.10,47.30,27.00,46.85,57.90
1533,524412,48.85,58.45,31.05,22.55,30.40,30.25
1534,524414,NA,NA,4.95,3.80,6.20,6.25
1535,524434,3.58,NA,3.33,3.10,3.18,3.18
1536,524440,29.75,29.25,27.00,20.60,19.45,17.80
1537,524444,27.65,19.50,25.95,90.05,151.50,158.25
1538,524458,7.28,6.55,13.47,9.80,10.00,9.48
1539,524470,2.08,2.08,0.92,0.75,3.45,3.86
1540,524480,365.00,650.00,509.90,266.05,262.75,265.75
1541,524488,0.98,0.76,0.76,0.92,1.00,1.30
1542,524494,531.95,597.65,801.55,"1,134.90","2,191.05","2,142.05"
1543,524500,37.45,87.20,160.10,127.95,96.00,94.50
1544,524502,7.10,7.84,10.37,9.67,10.51,9.03
1545,524506,600.20,946.30,373.85,143.00,308.90,299.15
1546,524514,11.23,11.21,NA,12.86,15.40,NA
1547,524516,9.70,5.99,2.30,1.99,4.72,5.16
1548,524518,80.95,139.50,108.25,80.00,138.30,131.00
1549,524520,9.99,24.85,13.40,14.19,21.30,24.05
1550,524522,12.88,31.50,18.30,13.51,15.07,14.15
1551,524534,NA,NA,18.50,14.50,23.55,30.60
1552,524542,255.00,430.20,451.05,191.95,185.65,198.80
1553,524558,"1,028.70",891.75,459.00,418.55,"1,094.60","1,098.15"
1554,524564,14.49,8.41,3.22,1.33,5.10,4.81
1555,524570,202.65,297.35,182.35,161.75,194.15,201.75
1556,524572,3.80,2.55,4.71,4.94,16.46,14.70
1557,524576,39.75,60.75,39.00,14.63,24.00,23.50
1558,524580,36.30,48.70,43.90,16.00,12.28,13.30
1559,524582,21.50,25.70,40.00,18.60,33.50,40.30
1560,524590,11.00,15.65,19.00,14.45,14.50,14.99
1561,524592,4.33,3.73,3.00,2.75,3.28,3.20
1562,524594,97.00,102.15,58.00,24.95,63.80,66.85
1563,524598,668.55,762.85,440.05,237.00,253.55,290.40
1564,524604,15.35,7.28,5.82,5.70,5.00,NA
1565,524606,16.05,9.31,9.10,4.89,7.87,9.52
1566,524622,18.60,3.94,1.26,2.01,2.18,2.53
1567,524624,6.14,8.12,10.65,8.25,7.18,7.00
1568,524628,11.49,7.77,15.00,12.35,7.87,7.35
1569,524632,84.95,42.85,40.00,48.35,40.50,43.70
1570,524634,28.90,133.40,123.10,97.00,241.70,424.05
1571,524640,69.05,52.75,26.50,10.29,21.25,21.40
1572,524642,0.70,0.45,0.60,0.74,0.97,0.97
1573,524648,78.65,119.10,96.50,56.85,84.40,92.85
1574,524654,87.00,122.20,78.00,55.55,93.50,96.60
1575,524663,20.55,34.45,11.86,7.38,50.80,57.05
1576,524667,727.00,"1,494.05","1,113.45",858.80,731.00,719.60
1577,524669,719.25,"1,865.55","1,128.05","1,441.30","1,708.30","1,678.05"
1578,524675,2.92,8.04,7.00,2.75,4.25,4.72
1579,524687,7.15,8.88,4.84,3.23,6.71,7.96
1580,524703,36.40,33.00,24.00,14.00,42.30,37.15
1581,524709,21.80,55.85,27.70,26.30,45.90,43.65
1582,524711,17.85,41.50,29.00,9.99,9.66,11.86
1583,524715,629.75,570.80,430.65,432.50,592.35,620.70
1584,524717,43.80,64.65,47.65,40.70,149.40,169.00
1585,524723,NA,NA,NA,NA,NA,NA
1586,524727,64.95,41.05,27.05,11.94,17.05,15.20
1587,524731,495.40,622.10,585.85,405.05,428.00,434.15
1588,524735,212.60,234.60,156.40,114.35,164.75,178.65
1589,524742,342.55,628.65,381.85,301.00,507.00,499.85
1590,524743,1.76,1.64,28.95,59.55,35.20,33.60
1591,524748,12.38,25.75,25.90,12.30,23.00,23.25
1592,524752,8.88,20.02,20.90,29.00,34.90,36.65
1593,524764,60.00,46.90,18.30,10.76,5.04,6.61
1594,524768,21.80,32.00,19.50,10.80,20.90,21.70
1595,524774,314.90,478.80,435.05,424.65,"1,125.80","1,180.10"
1596,524790,66.55,140.25,103.50,170.35,277.80,273.85
1597,524804,669.05,688.30,730.95,457.20,920.80,945.65
1598,524808,60.35,71.70,49.00,23.75,26.90,29.70
1599,524816,580.60,961.05,680.80,592.85,961.85,938.80
1600,524818,51.45,86.65,99.65,52.40,46.25,49.95
1601,524820,88.45,249.35,129.15,67.45,98.20,100.20
1602,524824,90.75,110.90,79.50,41.45,56.25,56.85
1603,524828,65.90,80.30,67.30,65.00,83.80,87.00
1604,526001,29.10,25.10,23.00,3.58,4.41,5.35
1605,526025,15.54,15.30,7.25,5.88,4.71,4.71
1606,526027,11.23,28.50,14.50,12.65,17.74,18.00
1607,526043,12.30,30.95,43.20,16.80,32.95,35.60
1608,526073,8.32,30.05,106.50,139.80,173.80,180.25
1609,526081,3.09,2.16,3.90,1.64,0.90,NA
1610,526095,15.00,32.50,15.30,7.42,8.69,8.64
1611,526113,15.00,8.55,7.90,6.25,11.05,10.10
1612,526115,1.25,1.09,2.39,2.47,3.20,3.20
1613,526117,151.05,497.60,642.60,480.00,289.95,273.55
1614,526125,NA,NA,NA,19.75,17.50,17.50
1615,526133,3.87,5.77,3.70,2.70,2.02,2.33
1616,526137,36.10,72.15,40.85,19.80,23.35,22.10
1617,526139,2.31,2.28,3.32,2.24,4.88,4.28
1618,526143,16.75,21.55,7.14,3.89,5.46,5.79
1619,526159,49.40,206.50,139.45,128.75,207.30,210.00
1620,526161,123.65,168.75,99.95,58.15,51.65,54.95
1621,526169,277.65,717.65,463.00,128.70,193.60,184.75
1622,526173,22.30,38.30,21.60,14.15,17.06,18.10
1623,526179,90.60,86.70,71.35,83.20,86.05,87.80
1624,526187,2.06,0.98,4.30,4.50,1.49,1.27
1625,526193,8.93,4.10,6.52,5.67,7.12,8.60
1626,526195,4.58,6.00,4.19,3.62,2.34,1.92
1627,526217,158.00,181.40,111.05,83.30,118.70,118.00
1628,526225,50.15,62.45,19.20,7.51,9.45,10.90
1629,526227,67.80,219.70,62.40,39.15,47.85,66.65
1630,526231,NA,NA,22.25,10.67,28.30,25.65
1631,526235,40.65,39.10,12.07,0.72,1.07,1.32
1632,526237,8.26,11.93,12.10,7.59,7.00,6.41
1633,526241,4.00,5.57,4.30,3.60,4.06,4.84
1634,526247,336.60,432.30,240.25,150.35,165.50,161.35
1635,526251,2.97,1.64,7.12,7.03,6.60,5.70
1636,526263,44.30,78.25,42.50,48.75,53.15,49.15
1637,526269,12.49,14.36,11.50,12.00,50.80,44.90
1638,526299,565.55,729.25,"1,013.95",920.70,"1,540.70","1,636.45"
1639,526301,41.60,24.00,17.00,12.65,25.75,26.10
1640,526315,93.00,104.40,90.40,52.15,49.00,49.55
1641,526325,57.35,214.05,157.05,91.55,81.85,86.95
1642,526335,5.18,7.80,3.70,3.18,12.21,10.84
1643,526349,1.00,NA,NA,NA,NA,NA
1644,526355,14.10,27.50,13.30,11.21,15.56,15.25
1645,526365,22.95,20.40,10.69,7.45,13.28,13.02
1646,526367,69.80,176.50,67.70,32.55,31.25,35.20
1647,526371,123.45,137.90,97.00,128.95,114.40,125.50
1648,526373,27.00,18.25,20.35,16.30,21.59,20.55
1649,526381,72.60,80.15,48.70,20.40,30.50,33.45
1650,526397,900.10,922.15,474.80,172.60,196.35,202.00
1651,526407,6.13,10.14,11.00,10.31,21.00,21.05
1652,526409,33.80,35.75,28.30,19.35,24.00,23.85
1653,526415,121.70,142.95,59.50,15.55,21.15,20.15
1654,526423,33.20,38.15,33.05,21.40,49.50,49.90
1655,526431,4.13,NA,NA,3.17,2.58,NA
1656,526433,118.00,137.15,116.70,71.00,195.50,261.80
1657,526435,105.15,312.15,204.00,133.90,127.00,131.40
1658,526441,1.50,2.02,1.38,0.95,0.66,0.72
1659,526445,8.17,3.50,8.00,6.57,7.65,7.41
1660,526471,12.14,9.86,5.85,3.71,4.51,5.61
1661,526473,NA,NA,8.07,6.70,2.00,1.80
1662,526477,5.13,7.07,3.45,2.57,6.91,6.97
1663,526479,23.40,58.35,34.05,31.55,39.05,40.50
1664,526481,10.89,14.71,17.00,11.78,14.90,14.11
1665,526488,NA,NA,NA,NA,NA,NA
1666,526490,3.17,1.93,2.20,1.85,2.13,2.34
1667,526492,35.05,135.75,50.95,31.30,58.60,56.10
1668,526494,3.12,4.99,7.59,3.33,5.30,5.25
1669,526500,14.98,18.63,11.40,9.85,8.74,9.77
1670,526504,1.30,1.74,0.82,0.39,2.00,1.88
1671,526506,12.90,13.30,50.00,39.65,85.30,95.90
1672,526519,24.60,29.90,17.00,12.25,14.55,15.41
1673,526521,48.95,139.50,60.65,36.00,34.85,37.90
1674,526525,6.69,7.98,16.22,19.50,15.26,13.70
1675,526532,45.35,21.05,22.50,17.60,5.17,5.17
1676,526538,6.89,8.44,4.70,1.11,1.61,1.84
1677,526544,21.40,35.30,38.95,21.75,18.20,16.20
1678,526546,14.00,31.75,16.35,10.19,9.50,9.98
1679,526550,12.28,19.24,7.43,3.14,5.09,5.59
1680,526554,26.00,11.52,16.00,13.15,9.50,8.18
1681,526568,20.40,19.50,14.55,5.80,17.30,17.30
1682,526570,11.55,12.50,13.00,10.00,9.85,NA
1683,526574,7.07,8.82,8.06,4.80,8.00,8.11
1684,526576,4.32,13.59,5.99,3.00,2.90,3.10
1685,526582,440.25,692.60,150.30,128.90,164.00,176.85
1686,526586,"1,496.35","1,454.25",707.40,351.30,392.40,394.00
1687,526588,22.70,22.55,33.15,10.60,7.28,9.28
1688,526596,145.75,259.00,169.35,136.35,152.75,153.10
1689,526604,18.65,17.45,11.58,10.99,8.69,7.71
1690,526608,199.40,161.95,150.00,119.25,113.10,126.70
1691,526612,"4,318.05","4,560.85","3,374.65","2,194.30","4,092.10","4,000.70"
1692,526614,9.58,11.43,6.14,2.48,5.98,5.93
1693,526616,61.45,69.30,47.80,22.30,23.65,25.15
1694,526622,0.24,0.21,0.19,0.19,0.16,0.17
1695,526628,29.60,18.80,23.90,21.65,6.85,6.51
1696,526638,NA,NA,NA,NA,10.30,10.81
1697,526640,10.26,14.44,9.39,10.72,13.51,13.36
1698,526642,85.20,158.95,83.25,56.60,57.05,58.00
1699,526650,52.25,157.30,124.10,76.05,48.05,55.35
1700,526654,73.00,83.50,63.60,59.50,49.00,52.80
1701,526662,10.30,25.00,20.00,11.50,12.99,12.33
1702,526666,490.35,515.00,240.75,185.45,147.60,154.95
1703,526668,29.85,122.50,49.00,34.75,38.15,38.30
1704,526683,4.89,2.70,1.37,1.05,1.18,1.36
1705,526687,11.68,10.55,5.20,3.29,4.98,4.44
1706,526689,38.25,62.00,57.00,15.90,16.80,15.20
1707,526703,97.60,119.05,112.10,94.00,78.00,81.15
1708,526705,102.60,193.10,148.00,82.10,57.50,73.20
1709,526707,22.50,14.78,2.66,0.61,6.70,5.06
1710,526711,5.15,8.95,4.82,3.12,3.39,3.55
1711,526721,24.95,39.75,36.50,35.70,50.20,49.00
1712,526723,49.75,49.80,34.10,32.25,41.30,48.30
1713,526725,860.00,"1,466.45",750.70,625.20,634.70,657.40
1714,526727,13.00,46.10,13.70,7.32,21.25,23.15
1715,526729,64.80,85.35,81.05,142.60,234.60,229.75
1716,526731,72.80,126.00,83.90,73.75,80.75,83.40
1717,526737,12.29,18.65,12.92,9.05,3.24,3.34
1718,526739,134.50,174.70,109.30,156.95,164.10,167.80
1719,526747,77.95,211.40,79.00,79.80,107.35,101.00
1720,526751,11.00,11.50,13.20,12.50,8.50,9.35
1721,526755,5.93,7.10,4.92,3.34,2.50,2.59
1722,526761,6.78,8.32,8.44,5.89,4.60,4.91
1723,526775,70.05,79.40,30.75,18.95,67.50,66.10
1724,526783,322.50,700.45,396.00,289.95,273.10,275.60
1725,526795,5.25,5.70,2.69,3.10,3.15,NA
1726,526797,258.70,337.90,138.05,159.35,114.80,136.25
1727,526799,54.00,41.30,20.00,28.00,14.00,14.00
1728,526807,80.70,182.10,201.00,465.60,448.50,480.40
1729,526813,2.35,3.50,2.23,2.62,3.24,4.20
1730,526817,884.90,"1,265.30",730.05,793.45,697.40,716.90
1731,526821,496.25,425.70,218.30,319.00,287.30,293.55
1732,526823,3.88,5.70,6.30,8.44,5.30,4.75
1733,526827,21.75,21.65,16.30,19.75,5.22,5.46
1734,526829,7.64,31.35,38.05,28.55,38.70,39.60
1735,526839,11.50,8.12,15.75,13.30,12.15,11.52
1736,526847,12.90,13.10,10.11,5.52,13.65,15.00
1737,526849,57.85,90.00,49.00,31.25,57.55,61.15
1738,526851,64.40,91.00,68.00,40.30,60.00,60.30
1739,526853,65.10,62.90,33.20,19.75,43.55,46.50
1740,526859,0.44,0.46,0.37,0.33,0.70,0.66
1741,526861,18.00,38.55,25.65,12.07,8.50,8.97
1742,526865,3.57,2.15,0.87,0.52,0.47,0.47
1743,526871,44.10,41.50,34.55,33.25,9.50,9.50
1744,526881,71.75,118.75,98.85,101.70,81.05,81.30
1745,526885,58.90,70.95,31.20,21.15,24.10,29.70
1746,526887,0.96,0.69,0.63,0.55,0.46,0.46
1747,526891,4.48,5.25,4.43,4.61,4.70,NA
1748,526899,17.85,42.05,11.96,6.21,11.95,11.95
1749,526901,11.00,6.75,8.64,6.30,8.45,8.45
1750,526905,36.50,75.00,107.00,16.00,6.46,5.28
1751,526921,20.40,28.75,23.70,16.25,10.50,10.61
1752,526931,66.30,93.80,50.05,42.45,38.15,42.60
1753,526935,4.25,7.50,6.55,10.20,27.85,25.65
1754,526945,53.75,52.00,35.45,28.35,35.55,38.00
1755,526947,447.75,608.25,219.85,145.90,238.55,236.30
1756,526951,419.05,697.20,659.10,524.90,962.40,952.70
1757,526953,96.55,102.75,43.70,22.50,150.80,170.95
1758,526959,7.48,7.11,4.77,2.62,2.52,NA
1759,526961,19.95,19.95,32.00,22.45,25.70,24.45
1760,526965,20.50,53.55,42.00,29.00,38.35,41.70
1761,526967,3.04,1.91,1.91,2.99,2.98,NA
1762,526971,36.95,83.75,33.15,17.00,32.40,35.20
1763,526977,6.80,7.12,7.11,8.58,8.52,8.10
1764,526981,17.75,17.25,19.90,20.60,71.20,79.50
1765,526983,11.97,11.38,10.82,7.59,5.37,5.37
1766,526987,1.36,6.41,3.47,1.75,6.26,8.32
1767,527001,60.05,94.35,31.15,26.60,108.55,131.45
1768,527005,10.00,11.79,12.25,12.00,12.00,11.40
1769,530001,347.00,744.05,543.50,418.55,354.15,348.20
1770,530005,116.65,182.60,96.10,71.40,169.15,170.70
1771,530007,113.10,147.05,103.80,74.85,75.10,77.20
1772,530011,44.15,80.20,41.05,30.65,43.50,60.45
1773,530017,22.00,25.15,16.00,11.25,10.13,10.31
1774,530019,630.70,788.05,709.65,536.75,844.75,929.65
1775,530023,355.30,283.30,158.50,116.15,137.00,141.80
1776,530025,11.05,10.60,12.95,12.02,15.98,16.80
1777,530035,14.45,8.13,7.10,7.29,8.83,9.20
1778,530037,1.81,1.78,1.95,1.86,2.00,2.00
1779,530043,90.00,127.10,131.85,60.95,71.00,83.75
1780,530045,2.20,7.00,4.37,3.28,11.00,10.73
1781,530047,62.95,425.85,82.50,9.10,12.10,12.63
1782,530053,13.89,26.25,15.40,14.00,6.15,6.50
1783,530055,5.69,5.55,4.99,5.23,4.47,NA
1784,530057,140.15,64.80,24.25,13.50,112.20,121.95
1785,530063,3.43,2.75,3.00,3.55,2.65,2.77
1786,530065,9.12,7.38,3.75,5.78,3.16,3.64
1787,530067,163.10,651.25,305.00,249.80,282.05,281.25
1788,530073,200.00,190.35,111.60,83.00,108.05,115.10
1789,530075,181.95,230.65,194.80,159.65,124.70,130.70
1790,530077,88.50,177.45,188.55,90.65,66.85,74.95
1791,530079,59.85,103.20,46.10,43.65,64.25,63.55
1792,530095,7.39,15.00,30.60,57.95,21.70,25.00
1793,530109,8.09,9.80,13.25,32.25,10.00,8.49
1794,530111,35.95,40.15,28.05,24.90,18.00,17.15
1795,530117,506.05,499.20,366.55,480.40,531.35,558.00
1796,530119,28.50,27.50,33.50,22.25,17.00,19.15
1797,530125,41.15,96.40,54.00,97.90,134.10,127.80
1798,530127,15.50,37.50,27.00,14.65,14.02,14.00
1799,530129,340.45,911.00,385.65,223.15,317.70,388.15
1800,530131,18.30,29.40,13.99,11.42,22.91,25.30
1801,530133,18.05,51.85,26.10,19.35,27.50,26.05
1802,530135,57.05,161.85,123.80,27.40,91.20,91.70
1803,530139,7.20,3.72,6.58,6.26,4.25,4.18
1804,530141,6.59,NA,6.25,3.74,3.00,NA
1805,530145,72.95,169.80,77.30,21.35,8.89,11.39
1806,530151,54.55,44.15,43.90,21.35,48.25,42.35
1807,530161,30.40,7.26,5.34,5.08,5.60,5.88
1808,530163,69.85,105.65,70.35,41.60,49.50,54.90
1809,530167,7.00,11.50,3.57,2.60,2.65,2.65
1810,530169,11.06,14.96,13.00,8.00,7.00,7.00
1811,530171,6.62,8.03,9.83,3.20,3.62,3.99
1812,530173,6.65,3.75,5.69,6.78,3.80,4.02
1813,530175,74.85,53.85,31.65,20.40,23.60,29.35
1814,530177,5.02,4.45,11.36,12.60,5.90,5.67
1815,530179,3.31,4.37,4.59,4.55,4.52,NA
1816,530185,3.84,6.80,3.48,1.09,2.98,4.30
1817,530187,1.60,1.59,1.57,1.07,0.78,0.96
1818,530191,2.89,3.09,0.98,0.43,0.89,1.15
1819,530197,10.94,9.45,8.83,9.85,6.18,6.56
1820,530199,560.45,583.05,331.50,319.55,362.05,347.60
1821,530201,115.05,23.15,18.20,6.87,15.12,14.55
1822,530207,50.00,67.10,38.10,25.45,24.55,22.80
1823,530213,23.30,20.95,11.51,9.87,9.20,12.14
1824,530215,13.50,14.25,20.00,23.45,26.00,29.25
1825,530219,6.71,67.65,57.00,46.90,37.00,35.15
1826,530231,11.00,11.61,14.00,14.00,13.96,NA
1827,530233,35.95,79.85,59.50,47.60,82.40,82.35
1828,530235,30.55,42.50,29.30,10.35,7.40,8.15
1829,530239,173.75,203.30,227.35,306.75,90.60,84.30
1830,530245,20.70,45.00,50.00,38.00,41.50,43.50
1831,530249,4.99,8.55,10.00,3.96,7.98,7.98
1832,530253,18.80,14.00,21.00,13.35,12.07,13.23
1833,530259,7.02,22.80,13.10,7.25,7.75,8.50
1834,530263,7.09,5.11,1.72,0.48,1.05,1.35
1835,530265,29.60,36.15,24.10,12.80,21.65,23.80
1836,530267,12.12,14.30,14.77,16.60,10.74,13.62
1837,530281,1.55,0.94,0.64,1.39,1.95,1.95
1838,530289,14.60,16.00,18.00,18.60,12.66,13.26
1839,530291,3.10,6.87,12.12,12.55,9.40,10.14
1840,530299,164.85,219.75,100.45,62.90,73.55,75.65
1841,530305,9.18,20.40,11.49,7.48,12.73,14.30
1842,530307,87.00,177.25,75.75,44.95,89.75,89.50
1843,530309,17.45,22.50,18.55,18.80,20.60,23.00
1844,530313,16.74,32.35,39.90,19.95,46.20,58.50
1845,530315,66.05,100.65,67.65,49.10,57.85,61.40
1846,530317,41.20,40.75,23.50,15.95,35.00,43.50
1847,530331,531.45,410.85,217.40,98.20,221.70,217.05
1848,530341,43.25,113.00,83.65,103.90,150.15,164.40
1849,530343,38.70,74.80,30.45,25.10,39.45,38.05
1850,530355,114.45,266.25,80.40,99.85,86.05,87.35
1851,530357,2.27,3.48,4.64,4.47,3.96,3.96
1852,530361,NA,NA,NA,NA,NA,NA
1853,530363,25.20,27.10,13.00,13.03,16.83,18.30
1854,530365,146.60,313.55,180.60,131.80,198.25,200.75
1855,530367,106.95,172.50,207.40,95.75,100.70,110.00
1856,530369,46.40,52.50,31.10,17.30,19.10,20.00
1857,530377,12.98,26.90,7.98,4.25,5.81,7.49
1858,530393,13.40,8.95,8.40,10.75,10.37,10.30
